data;totale;settore
20180217;218.89;Trekking
20180218;103.25;Bambino
20180218;1779.41;Calcio
20180218;1680.50;Casual
20180218;350.64;Fitness
20180218;9059.20;Pesca
20180218;1941.10;Running
20180218;3433.68;Sci
20180218;1623.09;Snowboard
20180218;1234.87;Trekking
20180219;144.55;Basket
20180219;2944.07;Calcio
20180219;3579.06;Casual
20180219;744.23;Fitness
20180219;535.66;Nuoto
20180219;3078.09;Pesca
20180219;1652.00;Running
20180219;594.31;Sci
20180219;2118.65;Snowboard
20180219;30.98;Tennis
20180219;82.19;Volley
20180220;1552.26;Calcio
20180220;4413.73;Casual
20180220;2666.53;Fitness
20180220;7947.24;Pesca
20180220;0.00;Running
20180220;4699.53;Sci
20180220;987.07;Snowboard
20180221;317.60;Arti marziali
20180221;1399.66;Calcio
20180221;2365.46;Casual
20180221;942.05;Fitness
20180221;6244.81;Pesca
20180221;0.00;Running
20180221;2646.09;Sci
20180221;6103.52;Snowboard
20180221;450.17;Trekking
20180221;743.40;Volley
20180222;185.85;Basket
20180222;4085.81;Calcio
20180222;4329.48;Casual
20180222;2136.66;Fitness
20180222;250.69;Nuoto
20180222;47.78;Pattini
20180222;2746.12;Pesca
20180222;2254.15;Running
20180222;1115.10;Sci
20180222;1036.63;Snowboard
20180223;82.19;Bambino
20180223;128.03;Basket
20180223;2456.11;Calcio
20180223;1217.32;Casual
20180223;536.28;Fitness
20180223;206.09;Nuoto
20180223;4073.38;Pesca
20180223;1647.87;Running
20180223;2700.61;Sci
20180223;1090.32;Snowboard
20180223;392.35;Trekking
20180224;41.30;Arti marziali
20180224;230.87;Bambino
20180224;2377.64;Calcio
20180224;3076.02;Casual
20180224;373.35;Fitness
20180224;47.78;Pattini
20180224;6808.43;Pesca
20180224;1177.05;Running
20180224;2308.67;Snowboard
20180225;2198.40;Calcio
20180225;2632.88;Casual
20180225;127.20;Danza
20180225;804.11;Fitness
20180225;7985.07;Pesca
20180225;0.00;Running
20180225;3026.88;Sci
20180225;718.58;Snowboard
20180226;197.83;Arti marziali
20180226;1593.56;Calcio
20180226;3572.45;Casual
20180226;1043.65;Fitness
20180226;5199.42;Pesca
20180226;2275.01;Running
20180226;1983.64;Sci
20180226;391.94;Snowboard
20180226;115.23;Trekking
20180227;288.07;Bambino
20180227;2431.33;Calcio
20180227;4492.61;Casual
20180227;515.63;Fitness
20180227;7237.54;Pesca
20180227;1321.19;Running
20180227;927.19;Sci
20180227;487.34;Skateboard
20180227;1466.15;Snowboard
20180227;329.99;Tennis
20180227;103.25;Trekking
20180228;119.77;Basket
20180228;1861.18;Calcio
20180228;1940.07;Casual
20180228;1192.62;Fitness
20180228;86.32;Nuoto
20180228;3077.06;Pesca
20180228;3865.47;Running
20180228;1778.38;Sci
20180228;1960.10;Snowboard
20180228;743.40;Tennis
20180228;371.29;Trekking
20180228;144.55;Volley
20180301;762.81;Bambino
20180301;2003.05;Calcio
20180301;2634.32;Casual
20180301;1752.36;Fitness
20180301;164.79;Nuoto
20180301;6039.67;Pesca
20180301;1821.33;Running
20180301;2993.42;Sci
20180301;1350.51;Snowboard
20180301;371.70;Trekking
20180302;2448.47;Calcio
20180302;4165.52;Casual
20180302;1438.89;Fitness
20180302;82.39;Nuoto
20180302;3459.04;Pesca
20180302;1424.68;Running
20180302;1705.28;Sci
20180302;4146.07;Snowboard
20180302;908.60;Trekking
20180302;288.69;Volley
20180303;96.11;Basket
20180303;2421.83;Calcio
20180303;2228.55;Casual
20180303;1263.37;Fitness
20180303;329.99;Pattini
20180303;4948.77;Pesca
20180303;1172.51;Running
20180303;471.65;Sci
20180303;1197.70;Snowboard
20180303;764.05;Tennis
20180304;177.18;Arti marziali
20180304;1934.08;Bambino
20180304;1734.19;Calcio
20180304;2791.05;Casual
20180304;600.09;Fitness
20180304;268.04;Nuoto
20180304;4550.64;Pesca
20180304;1920.24;Running
20180304;156.11;Sci
20180304;1981.95;Snowboard
20180304;557.55;Trekking
20180305;259.78;Bambino
20180305;215.88;Basket
20180305;3356.86;Calcio
20180305;5110.67;Casual
20180305;3356.86;Fitness
20180305;3642.33;Pesca
20180305;1507.24;Running
20180305;10930.87;Sci
20180305;540.62;Snowboard
20180306;1600.38;Calcio
20180306;4727.40;Casual
20180306;197.83;Fitness
20180306;128.03;Mare
20180306;276.09;Nuoto
20180306;6233.99;Pesca
20180306;1156.40;Running
20180306;3579.68;Snowboard
20180307;144.55;Bambino
20180307;2270.47;Calcio
20180307;5139.37;Casual
20180307;1303.63;Fitness
20180307;295.91;Nuoto
20180307;5869.60;Pesca
20180307;1862.42;Running
20180307;749.18;Sci
20180307;351.05;Snowboard
20180308;226.74;Bambino
20180308;499.73;Basket
20180308;1311.28;Calcio
20180308;4141.15;Casual
20180308;557.14;Fitness
20180308;3676.15;Pesca
20180308;412.59;Running
20180308;598.44;Sci
20180308;425.39;Snowboard
20180309;458.43;Bambino
20180309;1321.19;Calcio
20180309;986.45;Casual
20180309;2078.22;Fitness
20180309;6431.86;Pesca
20180309;2746.04;Running
20180309;5150.11;Sci
20180309;454.26;Snowboard
20180309;185.85;Tennis
20180310;329.57;Bambino
20180310;96.11;Basket
20180310;680.42;Calcio
20180310;1329.45;Casual
20180310;1642.50;Fitness
20180310;173.05;Nuoto
20180310;5854.44;Pesca
20180310;474.95;Running
20180310;821.87;Snowboard
20180310;412.59;Trekking
20180310;61.95;Volley
20180311;3709.65;Calcio
20180311;6057.06;Casual
20180311;3385.77;Fitness
20180311;148.27;Mare
20180311;6212.84;Pesca
20180311;1152.27;Running
20180311;317.18;Sci
20180311;536.90;Tennis
20180311;144.55;Trekking
20180311;61.95;Volley
20180312;1175.19;Bambino
20180312;252.92;Basket
20180312;2319.82;Calcio
20180312;4700.56;Casual
20180312;110.93;Ciclismo
20180312;4482.29;Fitness
20180312;465.86;Mare
20180312;238.92;Nuoto
20180312;5335.09;Pesca
20180312;937.10;Running
20180312;908.19;Tennis
20180312;247.39;Trekking
20180313;681.24;Bambino
20180313;212.45;Basket
20180313;2416.46;Calcio
20180313;2285.34;Casual
20180313;2544.91;Fitness
20180313;82.19;Nuoto
20180313;6346.08;Pesca
20180313;2915.57;Running
20180313;2419.35;Sci
20180313;949.07;Snowboard
20180313;536.90;Tennis
20180313;429.52;Trekking
20180313;268.45;Volley
20180314;1081.65;Arti marziali
20180314;601.74;Bambino
20180314;714.49;Calcio
20180314;1973.93;Casual
20180314;2870.97;Fitness
20180314;136.29;Nuoto
20180314;189.57;Pattini
20180314;5364.17;Pesca
20180314;1618.96;Running
20180314;3671.16;Sci
20180314;82.19;Snowboard
20180314;164.79;Trekking
20180314;61.95;Volley
20180315;1238.79;Bambino
20180315;2914.33;Calcio
20180315;3833.26;Casual
20180315;1530.37;Fitness
20180315;164.58;Nuoto
20180315;3459.78;Pesca
20180315;1523.97;Running
20180315;193.28;Sci
20180315;4666.90;Snowboard
20180316;3347.78;Calcio
20180316;3290.78;Casual
20180316;579.44;Fitness
20180316;4241.26;Pesca
20180316;1713.74;Running
20180316;329.99;Sci
20180316;1168.79;Snowboard
20180316;417.13;Tennis
20180317;1574.36;Calcio
20180317;3033.28;Casual
20180317;179.24;Fitness
20180317;82.19;Mare
20180317;6537.21;Pesca
20180317;491.47;Running
20180317;115.23;Sci
20180317;450.17;Trekking
20180318;660.39;Bambino
20180318;128.03;Basket
20180318;1213.19;Calcio
20180318;1862.42;Casual
20180318;237.06;Ciclismo
20180318;1877.91;Fitness
20180318;3144.00;Pesca
20180318;1197.70;Running
20180318;702.10;Sci
20180318;1156.40;Trekking
20180319;379.96;Bambino
20180319;96.11;Basket
20180319;1866.43;Calcio
20180319;1947.71;Casual
20180319;2828.02;Fitness
20180319;152.81;Nuoto
20180319;5018.49;Pesca
20180319;1836.24;Running
20180319;3898.31;Sci
20180319;425.39;Snowboard
20180320;3348.19;Calcio
20180320;3814.47;Casual
20180320;2288.64;Fitness
20180320;6059.62;Pesca
20180320;288.89;Running
20180320;606.70;Sci
20180320;878.86;Snowboard
20180321;1861.80;Calcio
20180321;3050.62;Casual
20180321;550.53;Fitness
20180321;189.57;Pattini
20180321;5527.06;Pesca
20180321;1879.15;Running
20180321;928.84;Sci
20180321;1899.80;Snowboard
20180321;82.19;Volley
20180322;495.60;Bambino
20180322;247.80;Basket
20180322;854.50;Calcio
20180322;1671.82;Casual
20180322;1932.01;Fitness
20180322;3828.43;Pesca
20180322;0.00;Running
20180322;2511.04;Sci
20180322;1196.87;Tennis
20180322;309.75;Trekking
20180323;74.34;Bambino
20180323;111.10;Basket
20180323;1154.54;Calcio
20180323;1362.07;Casual
20180323;172.63;Danza
20180323;229.22;Fitness
20180323;3724.85;Pesca
20180323;107.38;Running
20180323;821.87;Snowboard
20180324;2065.62;Calcio
20180324;1765.58;Casual
20180324;1361.45;Fitness
20180324;246.97;Mare
20180324;2503.28;Pesca
20180324;623.63;Running
20180324;1234.87;Sci
20180324;1590.05;Snowboard
20180325;784.29;Bambino
20180325;1040.55;Calcio
20180325;3315.36;Casual
20180325;928.63;Fitness
20180325;206.09;Mare
20180325;3807.74;Pesca
20180325;454.09;Running
20180325;190.39;Sci
20180325;102.84;Snowboard
20180325;288.69;Trekking
20180326;82.19;Arti marziali
20180326;780.57;Bambino
20180326;429.11;Basket
20180326;2781.64;Calcio
20180326;1238.17;Casual
20180326;2323.95;Fitness
20180326;6352.97;Pesca
20180326;1734.60;Running
20180326;574.07;Sci
20180326;697.97;Snowboard
20180326;408.46;Tennis
20180326;764.05;Trekking
20180327;1361.66;Bambino
20180327;5306.43;Calcio
20180327;2663.02;Casual
20180327;474.33;Fitness
20180327;5501.12;Pesca
20180327;2292.15;Running
20180327;185.44;Sci
20180327;731.01;Snowboard
20180327;1255.11;Trekking
20180328;185.85;Bambino
20180328;96.11;Basket
20180328;937.10;Calcio
20180328;1977.03;Casual
20180328;391.94;Fitness
20180328;346.09;Mare
20180328;198.24;Nuoto
20180328;2263.12;Pesca
20180328;557.55;Running
20180328;131.75;Sci
20180328;1320.36;Trekking
20180329;236.11;Basket
20180329;3282.11;Calcio
20180329;1155.57;Casual
20180329;144.14;Fitness
20180329;3999.86;Pesca
20180329;3311.85;Running
20180329;351.05;Snowboard
20180329;659.56;Trekking
20180330;313.88;Bambino
20180330;185.85;Calcio
